species,sex,day,month,year,recap,wt_with_bag,bag_wt,ticks
Siskin,F,2,5,2009,0,11.37,0,0
Siskin,F,2,5,2009,0,8.94,0,0
Siskin,F,2,5,2009,0,13.36,0,0
Siskin,F,10,5,2009,1,14.92,0,0
Siskin,F,2,5,2009,0,12.54,0,0
Siskin,M,2,5,2009,0,12.26,0,0
Siskin,M,13,5,2009,1,11.56,0,0
Siskin,F,2,5,2009,0,11.66,0,1
Siskin,M,2,5,2009,0,13.08,0,0
Siskin,M,2,5,2009,0,11.06,0,0
Siskin,M,23,5,2009,1,12.01,0,0
Siskin,M,2,5,2009,0,12.29,0,0
Siskin,M,13,5,2009,1,12.81,0,0
Siskin,M,13,5,2009,1,12.84,0,0
Siskin,M,2,5,2009,0,12.63,0,0
Siskin,M,10,5,2009,1,12.01,0,0
Siskin,M,2,5,2009,0,11.31,0,0
Siskin,F,2,5,2009,0,12.67,0,0
Siskin,F,2,5,2009,0,13.48,0,0
Siskin,F,17,5,2009,1,10.95,0,0
Siskin,F,17,5,2009,0,10.79,0,0
Siskin,M,2,5,2009,0,12.68,0,0
Siskin,F,2,5,2009,0,12.48,0,0
Siskin,M,2,5,2009,0,12.09,0,0
Siskin,M,2,5,2009,0,11.9,0,0
Siskin,F,2,5,2009,0,13.13,0,0
Siskin,F,2,5,2009,0,12.12,0,0
Siskin,F,2,5,2009,0,12.45,0,0
Siskin,F,2,5,2009,0,15.45,0,0
Siskin,M,2,5,2009,0,11.27,0,0
Siskin,M,2,5,2009,0,12.45,0,0
Siskin,M,2,5,2009,0,11.76,0,0
Siskin,F,2,5,2009,0,12.58,0,0
Siskin,M,2,5,2009,0,12.68,0,0
Siskin,M,13,5,2009,1,12.5,0,0
Siskin,M,2,5,2009,0,11.95,0,0
Siskin,M,10,5,2009,1,11.42,0,0
Siskin,M,13,5,2009,1,11.37,0,0
Siskin,M,2,5,2009,0,12.02,0,0
Siskin,F,2,5,2009,0,11.05,0,1
Siskin,M,2,5,2009,0,12.3,0,0
Siskin,M,10,5,2009,1,12.18,0,0
Siskin,F,2,5,2009,0,13.5,0,0
Siskin,F,2,5,2009,0,12.65,0,0
Siskin,M,2,5,2009,0,11.88,0,0
Siskin,F,2,5,2009,0,12.04,0,0
Siskin,M,2,5,2009,0,12.09,0,0
Siskin,M,2,5,2009,0,13.26,0,0
Siskin,M,10,5,2009,1,13.01,0,0
Siskin,M,13,5,2009,1,13.28,0,0
Siskin,M,2,5,2009,0,12.05,0,0
Siskin,M,13,5,2009,1,12.06,0,0
Siskin,M,2,5,2009,0,12.16,0,0
Siskin,M,2,5,2009,0,12.34,0,0
Siskin,M,2,5,2009,0,12.33,0,1
Siskin,M,10,5,2009,1,11.71,0,3
Siskin,M,2,5,2009,0,12.41,0,0
Siskin,M,2,5,2009,0,11.52,0,0
Siskin,F,2,5,2009,0,11.76,0,0
Siskin,M,2,5,2009,0,13.74,0,0
Siskin,M,2,5,2009,0,12.44,0,0
Siskin,M,24,6,2009,1,12.89,0,0
Siskin,F,2,5,2009,0,15.04,0,0
Siskin,F,2,5,2009,0,14.06,0,0
Siskin,F,2,5,2009,0,13.68,0,0
Siskin,M,2,5,2009,0,14.01,0,0
Siskin,M,2,5,2009,0,12.17,0,0
Siskin,F,2,5,2009,0,13.6,0,0
Siskin,F,2,5,2009,0,12.9,0,0
Siskin,F,10,5,2009,1,15.09,0,0
Siskin,F,13,5,2009,1,13.72,0,0
Siskin,M,2,5,2009,0,12.39,0,0
Siskin,M,2,5,2009,0,11.93,0,0
Siskin,M,2,5,2009,0,12.38,0,0
Siskin,M,10,5,2009,0,13.77,0,0
Siskin,M,10,5,2009,0,12.49,0,0
Siskin,M,10,5,2009,0,13.2,0,0
Siskin,M,10,5,2009,0,13.83,0,0
Siskin,M,10,5,2009,0,12.61,0,0
Siskin,F,10,5,2009,0,12.25,0,0
Siskin,M,10,5,2009,0,11.68,0,0
Siskin,F,10,5,2009,0,11.36,0,0
Siskin,M,10,5,2009,0,12.21,0,0
Siskin,M,10,5,2009,0,12.4,0,0
Siskin,M,10,5,2009,0,12.75,0,0
Siskin,F,10,5,2009,0,13.18,0,0
Siskin,F,17,5,2009,1,14.07,0,0
Siskin,F,10,5,2009,0,12.35,0,0
Siskin,F,10,5,2009,0,12.8,0,0
Siskin,M,10,5,2009,0,11.5,0,0
Siskin,F,10,5,2009,0,14.12,0,0
Siskin,M,10,5,2009,0,13.28,0,0
Siskin,M,10,5,2009,0,11.66,0,0
Siskin,F,10,5,2009,0,13.89,0,0
Siskin,F,13,5,2009,1,15.22,0,0
Siskin,M,10,5,2009,0,11.66,0,0
Siskin,F,10,5,2009,0,15.15,0,0
Siskin,M,10,5,2009,0,12.74,0,0
Siskin,M,10,5,2009,0,15.64,0,0
Siskin,M,10,5,2009,0,14.7,0,0
Siskin,M,10,5,2009,0,12.69,0,0
Siskin,M,10,5,2009,0,11.65,0,0
Siskin,M,10,5,2009,0,12.54,0,0
Siskin,M,10,5,2009,0,12.46,0,0
Siskin,F,10,5,2009,0,14.24,0,0
Siskin,M,10,5,2009,0,13.13,0,0
Siskin,M,10,5,2009,0,12.3,0,0
Siskin,M,10,5,2009,0,12.88,0,0
Siskin,F,10,5,2009,0,12.88,0,0
Siskin,F,13,5,2009,1,13.48,0,0
Siskin,M,10,5,2009,0,11.62,0,0
Siskin,M,10,5,2009,0,11.92,0,0
Siskin,M,10,5,2009,0,12.64,0,0
Siskin,F,10,5,2009,0,13.66,0,0
Siskin,F,10,5,2009,0,12.77,0,0
Siskin,F,10,5,2009,0,11.77,0,0
Siskin,F,10,5,2009,0,14.15,0,0
Siskin,M,10,5,2009,0,10.84,0,0
Siskin,M,10,5,2009,0,12.44,0,0
Siskin,M,10,5,2009,0,12.39,0,0
Siskin,M,10,5,2009,0,12.99,0,0
Siskin,M,10,5,2009,0,12.1,0,0
Siskin,M,31,5,2009,1,11.96,0,0
Siskin,M,10,5,2009,0,13.82,0,0
Siskin,F,10,5,2009,0,12.47,0,0
Siskin,F,24,6,2009,1,12.79,0,2
Siskin,M,10,5,2009,0,12.25,0,0
Siskin,F,10,5,2009,0,12.74,0,0
Siskin,M,10,5,2009,0,13.57,0,0
Siskin,F,10,5,2009,0,12.95,0,0
Siskin,M,10,5,2009,0,12.2,0,0
Siskin,M,10,5,2009,0,12.27,0,0
Siskin,M,24,6,2009,1,12.49,0,0
Siskin,M,10,5,2009,0,12.9,0,0
Siskin,M,10,5,2009,0,12.02,0,0
Siskin,M,10,5,2009,0,12.31,0,0
Siskin,F,10,5,2009,0,12.6,0,0
Siskin,M,10,5,2009,0,12.6,0,0
Siskin,F,10,5,2009,0,14.26,0,0
Siskin,M,10,5,2009,0,13.95,0,0
Siskin,M,10,5,2009,0,12.86,0,0
Siskin,F,10,5,2009,0,13.09,0,0
Siskin,M,10,5,2009,0,11.49,0,0
Siskin,F,10,5,2009,0,13.53,0,0
Siskin,M,10,5,2009,0,12.72,0,0
Siskin,F,10,5,2009,0,15.99,0,0
Siskin,F,10,5,2009,0,13.27,0,0
Siskin,F,28,7,2009,1,12.22,0,0
Siskin,M,10,5,2009,0,12.13,0,0
Siskin,F,10,5,2009,0,14.27,0,0
Siskin,M,10,5,2009,0,12.56,0,0
Siskin,M,31,5,2009,1,12.13,0,0
Siskin,M,10,5,2009,0,12.48,0,0
Siskin,F,10,5,2009,0,13.66,0,0
Siskin,F,10,5,2009,0,11.81,0,0
Siskin,M,10,5,2009,0,12.66,0,0
Siskin,M,10,5,2009,0,12.29,0,0
Siskin,M,10,5,2009,0,11.68,0,0
Siskin,F,10,5,2009,0,13.34,0,0
Siskin,M,10,5,2009,0,10.68,0,0
Siskin,M,10,5,2009,0,13.3,0,0
Siskin,M,23,5,2009,1,11.59,0,0
Siskin,M,10,5,2009,0,11.65,0,0
Siskin,F,10,5,2009,0,15.1,0,0
Siskin,F,10,5,2009,0,14.19,0,0
Siskin,M,10,5,2009,0,12.14,0,0
Siskin,F,10,5,2009,0,13.7,0,0
Siskin,M,10,5,2009,0,12.03,0,0
Siskin,F,10,5,2009,0,11.89,0,0
Siskin,F,10,5,2009,0,12.63,0,0
Siskin,M,10,5,2009,0,13.5,0,0
Siskin,MM,17,5,2009,1,13.5,0,0
Siskin,M,17,5,2009,1,13.3,0,0
Siskin,M,10,5,2009,0,12.27,0,0
Siskin,M,10,5,2009,0,13.57,0,0
Siskin,M,10,5,2009,0,13.6,0,0
Siskin,M,10,5,2009,0,12.64,0,0
Siskin,F,10,5,2009,0,13.35,0,0
Siskin,F,10,5,2009,0,13.18,0,0
Siskin,M,10,5,2009,0,11.56,0,0
Siskin,M,13,5,2009,0,11.97,0,0
Siskin,M,13,5,2009,0,12.93,0,0
Siskin,F,13,5,2009,0,14.67,0,0
Siskin,M,13,5,2009,0,9.5,0,0
Siskin,F,13,5,2009,0,11.39,0,0
Siskin,F,28,7,2009,1,12.19,0,0
Siskin,M,13,5,2009,0,11.84,0,0
Siskin,M,23,5,2009,1,12.12,0,0
Siskin,M,13,5,2009,0,11.98,0,0
Siskin,M,13,5,2009,0,13.27,0,0
Siskin,F,13,5,2009,0,12.73,0,0
Siskin,F,13,5,2009,0,12.02,0,0
Siskin,F,13,5,2009,0,11.76,0,0
Siskin,F,13,5,2009,0,13.71,0,0
Siskin,M,13,5,2009,0,11.96,0,0
Siskin,M,17,5,2009,1,12.33,0,0
Siskin,M,13,5,2009,0,11.71,0,0
Siskin,,13,5,2009,0,10.87,0,0
Siskin,F,13,5,2009,0,12.56,0,0
Siskin,M,13,5,2009,0,11.75,0,1
Siskin,M,23,5,2009,1,12.38,0,0
Siskin,F,13,5,2009,0,12.38,0,0
Siskin,M,13,5,2009,0,12.71,0,0
Siskin,M,17,5,2009,1,12.02,0,0
Siskin,M,13,5,2009,0,12.34,0,0
Siskin,M,13,5,2009,0,12.48,0,0
Siskin,F,13,5,2009,0,13.25,0,0
Siskin,F,29,6,2009,1,13.9,0,1
Siskin,F,13,5,2009,0,12.45,0,0
Siskin,M,13,5,2009,0,11.64,0,0
Siskin,M,17,5,2009,1,11.75,0,0
Siskin,M,29,6,2009,1,11.9,0,0
Siskin,M,13,5,2009,0,11.44,0,0
Siskin,M,13,5,2009,0,12.8,0,0
Siskin,F,13,5,2009,0,12.86,0,0
Siskin,F,17,5,2009,1,14.68,0,0
Siskin,F,13,5,2009,0,11.81,0,0
Siskin,F,13,5,2009,0,12.44,0,0
Siskin,F,31,5,2009,1,11.98,0,0
Siskin,F,13,5,2009,0,14,0,0
Siskin,F,13,5,2009,0,14.8,0,0
Siskin,M,13,5,2009,0,11.35,0,0
Siskin,M,13,5,2009,0,11.66,0,0
Siskin,M,24,6,2009,1,11.37,0,0
Siskin,M,13,5,2009,0,11.59,0,0
Siskin,M,13,5,2009,0,11.69,0,0
Siskin,F,13,5,2009,0,14.91,0,0
Siskin,M,13,5,2009,0,12.01,0,0
Siskin,F,13,5,2009,0,13.88,0,0
Siskin,F,17,5,2009,1,12.77,0,0
Siskin,F,13,5,2009,0,12.12,0,0
Siskin,M,13,5,2009,0,13.7,0,0
Siskin,M,13,5,2009,0,11.36,0,2
Siskin,M,13,5,2009,0,12.38,0,0
Siskin,M,13,5,2009,0,12.11,0,0
Siskin,M,13,5,2009,0,11.46,0,0
Siskin,M,17,5,2009,1,11.53,0,0
Siskin,F,13,5,2009,0,13.81,0,0
Siskin,M,13,5,2009,0,12.27,0,0
Siskin,,17,5,2009,0,11.67,0,0
Siskin,,17,5,2009,1,NA,NA,0
Siskin,,23,5,2009,1,11.24,0,0
Siskin,F,17,5,2009,0,13.64,0,0
Siskin,F,17,5,2009,0,12.77,0,0
Siskin,M,17,5,2009,0,12.31,0,0
Siskin,F,17,5,2009,0,12.3,0,0
Siskin,M,17,5,2009,0,12.61,0,0
Siskin,,17,5,2009,0,12.24,0,1
Siskin,F,17,5,2009,0,12.74,0,0
Siskin,F,17,5,2009,0,14.01,0,0
Siskin,M,17,5,2009,0,12.38,0,0
Siskin,F,17,5,2009,0,12.94,0,0
Siskin,F,17,5,2009,0,12.04,0,0
Siskin,M,17,5,2009,0,12.49,0,0
Siskin,M,17,5,2009,0,13.35,0,0
Siskin,F,17,5,2009,0,14.06,0,0
Siskin,M,17,5,2009,0,11.49,0,0
Siskin,M,17,5,2009,0,10.79,0,0
Siskin,F,17,5,2009,0,12.21,0,0
Siskin,M,17,5,2009,0,11.56,0,0
Siskin,F,17,5,2009,0,13.29,0,0
Siskin,M,17,5,2009,0,11.94,0,0
Siskin,M,17,5,2009,0,12.66,0,0
Siskin,M,24,6,2009,1,13.2,0,0
Siskin,M,17,5,2009,0,12.16,0,0
Siskin,M,23,5,2009,0,13.01,0,0
Siskin,M,23,5,2009,0,13.4,0,0
Siskin,,23,5,2009,0,12.2,0,0
Siskin,F,23,5,2009,0,12.57,0,0
Siskin,F,23,5,2009,1,12.66,0,0
Siskin,M,23,5,2009,0,11.64,0,0
Siskin,F,23,5,2009,0,11.91,0,0
Siskin,M,23,5,2009,0,12.32,0,0
Siskin,F,23,5,2009,0,10.95,0,1
Siskin,M,23,5,2009,0,12.66,0,0
Siskin,M,23,5,2009,0,12.03,0,0
Siskin,M,23,5,2009,0,12.47,0,0
Siskin,M,23,5,2009,0,12.31,0,0
Siskin,M,23,5,2009,0,11.08,0,0
Siskin,M,23,5,2009,0,12.09,0,0
Siskin,M,23,5,2009,0,12.03,0,0
Siskin,M,23,5,2009,0,12.35,0,0
Siskin,M,23,5,2009,0,12.78,0,0
Siskin,M,31,5,2009,0,12.38,0,0
Siskin,,31,5,2009,0,11.17,0,0
Siskin,,29,6,2009,1,12.1,0,1
Siskin,F,31,5,2009,0,11.97,0,0
Siskin,,31,5,2009,0,11.91,0,0
Siskin,F,31,5,2009,0,13.88,0,1
Siskin,M,31,5,2009,0,13.53,0,0
Siskin,F,31,5,2009,0,14.18,0,0
Siskin,M,31,5,2009,0,12.2,0,0
Siskin,F,31,5,2009,0,12.53,0,0
Siskin,F,31,5,2009,0,11.72,0,0
Siskin,M,31,5,2009,0,11.89,0,0
Siskin,M,1,6,2009,0,12.87,0,0
Siskin,M,24,6,2009,1,12.04,0,0
Siskin,F,1,6,2009,0,13.29,0,0
Siskin,M,24,6,2009,0,12.34,0,0
Siskin,,24,6,2009,0,12.22,0,19
Siskin,F,24,6,2009,0,13.06,0,0
Siskin,F,24,6,2009,1,13.1,0,0
Siskin,,24,6,2009,0,11.38,0,2
Siskin,,29,6,2009,1,11.58,0,0
Siskin,M,24,6,2009,0,11.49,0,0
Siskin,F,24,6,2009,0,11.51,0,0
Siskin,,24,6,2009,0,12.16,0,0
Siskin,,29,6,2009,1,11.92,0,0
Siskin,,10,8,2009,1,12.6,0,0
Siskin,,24,6,2009,0,12.06,0,0
Siskin,,24,6,2009,0,11.82,0,0
Siskin,,24,6,2009,0,12.09,0,0
Siskin,,24,6,2009,0,11.8,0,0
Siskin,,29,6,2009,1,10.85,0,0
Siskin,,24,6,2009,0,13.28,0,1
Siskin,,24,6,2009,0,11.47,0,0
Siskin,M,24,6,2009,0,12.22,0,0
Siskin,,24,6,2009,0,12.55,0,1
Siskin,,24,6,2009,0,11.31,0,1
Siskin,,24,6,2009,0,11.77,0,0
Siskin,M,24,6,2009,0,11.57,0,0
Siskin,M,24,6,2009,0,12.3,0,0
Siskin,M,24,6,2009,0,11.75,0,0
Siskin,M,24,6,2009,0,12.79,0,0
Siskin,M,24,6,2009,0,12.48,0,0
Siskin,M,24,6,2009,0,12.08,0,0
Siskin,,24,6,2009,0,11.71,0,12
Siskin,,24,6,2009,0,12.41,0,1
Siskin,,24,6,2009,0,11.74,0,0
Siskin,M,24,6,2009,0,13.42,0,0
Siskin,M,24,6,2009,0,10.75,0,0
Siskin,F,24,6,2009,0,13.63,0,1
Siskin,F,24,6,2009,0,12.62,0,0
Siskin,M,24,6,2009,0,11.29,0,1
Siskin,M,24,6,2009,0,13.03,0,0
Siskin,F,24,6,2009,0,11.89,0,15
Siskin,,24,6,2009,0,12.47,0,0
Siskin,M,24,6,2009,0,12.89,0,0
Siskin,M,24,6,2009,0,13.14,0,0
Siskin,M,24,6,2009,0,11.32,0,0
Siskin,,24,6,2009,0,12.38,0,0
Siskin,,24,6,2009,0,11.69,0,0
Siskin,M,24,6,2009,0,12.79,0,0
Siskin,,24,6,2009,0,11.23,0,0
Siskin,F,24,6,2009,0,11.56,0,1
Siskin,M,24,6,2009,0,12.23,0,0
Siskin,M,24,6,2009,0,12.23,0,0
Siskin,,24,6,2009,0,12,0,1
Siskin,,24,6,2009,0,12.78,0,0
Siskin,F,24,6,2009,0,13.81,0,4
Siskin,M,24,6,2009,0,11.54,0,0
Siskin,F,24,6,2009,0,12.84,0,3
Siskin,M,24,6,2009,0,12.11,0,0
Siskin,,24,6,2009,0,11.92,0,0
Siskin,,29,6,2009,1,11.16,0,0
Siskin,M,24,6,2009,0,12.11,0,0
Siskin,,24,6,2009,0,10.79,0,0
Siskin,M,24,6,2009,0,12.2,0,0
Siskin,,24,6,2009,0,13.24,0,0
Siskin,F,24,6,2009,0,12.86,0,4
Siskin,,24,6,2009,0,12.18,0,0
Siskin,F,24,6,2009,0,12.04,0,1
Siskin,M,24,6,2009,0,13.39,0,0
Siskin,M,24,6,2009,0,12.68,0,0
Siskin,,24,6,2009,0,12.05,0,0
Siskin,,24,6,2009,0,12.7,0,3
Siskin,F,24,6,2009,0,15.23,0,0
Siskin,F,30,7,2009,1,12.45,0,0
Siskin,,24,6,2009,0,12.74,0,1
Siskin,F,24,6,2009,0,13.07,0,0
Siskin,,24,6,2009,0,12.18,0,0
Siskin,F,24,6,2009,0,13.3,0,0
Siskin,,24,6,2009,0,11.02,0,0
Siskin,F,24,6,2009,0,13.59,0,2
Siskin,M,24,6,2009,0,12.05,0,0
Siskin,,24,6,2009,0,12.33,0,1
Siskin,F,24,6,2009,0,12.13,0,0
Siskin,M,24,6,2009,0,12.72,0,0
Siskin,M,24,6,2009,0,13.01,0,5
Siskin,F,24,6,2009,0,12.52,0,2
Siskin,M,24,6,2009,0,12.5,0,0
Siskin,,24,6,2009,0,13.91,0,0
Siskin,F,24,6,2009,0,14.36,0,8
Siskin,F,29,6,2009,1,14.26,0,2
Siskin,,24,6,2009,0,12.26,0,0
Siskin,F,24,6,2009,0,13.34,0,0
Siskin,F,28,7,2009,1,12,0,5
Siskin,F,28,7,2009,1,12.24,0,3
Siskin,F,24,6,2009,0,12.85,0,2
Siskin,F,24,6,2009,0,12.62,0,0
Siskin,F,24,6,2009,0,11.64,0,2
Siskin,F,24,6,2009,0,12.82,0,0
Siskin,M,24,6,2009,0,12.11,0,0
Siskin,M,29,6,2009,1,11.61,0,0
Siskin,,24,6,2009,0,12.54,0,0
Siskin,,29,6,2009,1,12.33,0,0
Siskin,,24,6,2009,0,12.58,0,1
Siskin,,29,6,2009,1,12.45,0,0
Siskin,M,24,6,2009,0,12.34,0,2
Siskin,F,24,6,2009,0,12.33,0,0
Siskin,F,24,6,2009,0,14.45,0,0
Siskin,F,30,7,2009,1,11.94,0,0
Siskin,M,24,6,2009,0,12.25,0,0
Siskin,,24,6,2009,0,12.7,0,0
Siskin,,29,6,2009,1,12.13,0,0
Siskin,M,24,6,2009,0,11.46,0,0
Siskin,M,29,6,2009,0,12.27,0,0
Siskin,,29,6,2009,0,11,0,0
Siskin,,29,6,2009,0,11.59,0,0
Siskin,,29,6,2009,0,12.39,0,0
Siskin,,29,6,2009,0,12.14,0,2
Siskin,,29,6,2009,0,12.06,0,0
Siskin,,29,6,2009,0,11.93,0,0
Siskin,F,29,6,2009,0,12.24,0,0
Siskin,,29,6,2009,0,11.73,0,0
Siskin,,29,6,2009,1,11.79,0,0
Siskin,,29,6,2009,0,12.3,0,0
Siskin,M,9,9,2009,1,12.88,0,0
Siskin,,29,6,2009,0,12.18,0,0
Siskin,,29,6,2009,0,11.77,0,0
Siskin,F,29,6,2009,0,11.88,0,2
Siskin,,29,6,2009,0,10.96,0,0
Siskin,,29,6,2009,0,11.19,0,0
Siskin,,29,6,2009,0,12.59,0,0
Siskin,,29,6,2009,0,12.13,0,0
Siskin,,29,6,2009,0,11.65,0,1
Siskin,,29,6,2009,0,12.23,0,0
Siskin,,29,6,2009,0,11.75,0,0
Siskin,,29,6,2009,0,11.62,0,0
Siskin,,29,6,2009,0,11.53,0,0
Siskin,,29,6,2009,0,12.82,0,0
Siskin,F,29,6,2009,0,12.6,0,0
Siskin,,29,6,2009,0,12.12,0,0
Siskin,,29,6,2009,0,12.59,0,0
Siskin,,29,6,2009,0,10.86,0,0
Siskin,,29,6,2009,0,11.68,0,0
Siskin,,29,6,2009,0,11.46,0,0
Siskin,F,29,6,2009,0,11.29,0,1
Siskin,,29,6,2009,0,12.82,0,0
Siskin,M,29,6,2009,0,12.37,0,0
Siskin,,29,6,2009,0,12.93,0,0
Siskin,,29,6,2009,0,12.61,0,0
Siskin,F,29,6,2009,0,12.19,0,1
Siskin,F,30,7,2009,1,11.96,0,0
Siskin,F,29,6,2009,0,12.77,0,0
Siskin,M,29,6,2009,0,12.82,0,0
Siskin,M,29,6,2009,0,12.63,0,0
Siskin,M,29,6,2009,0,12.56,0,1
Siskin,,29,6,2009,0,11.11,0,0
Siskin,,29,6,2009,0,12.48,0,4
Siskin,M,29,6,2009,0,12.01,0,0
Siskin,F,29,6,2009,0,13.31,0,0
Siskin,M,29,6,2009,0,12.28,0,1
Siskin,M,7,8,2009,1,11.7,0,0
Siskin,,29,6,2009,0,12.61,0,0
Siskin,F,29,6,2009,0,12.36,0,10
Siskin,F,28,7,2009,0,12.96,0,0
Siskin,F,7,8,2009,1,12.42,0,0
Siskin,F,28,7,2009,0,12.87,0,0
Siskin,,28,7,2009,0,13.1,0,0
Siskin,,28,7,2009,0,11.71,0,0
Siskin,,30,7,2009,1,12.65,0,0
Siskin,M,28,7,2009,0,12.82,0,0
Siskin,M,30,7,2009,1,12.59,0,0
Siskin,M,30,7,2009,1,12.89,0,0
Siskin,,28,7,2009,0,12.47,0,0
Siskin,,30,7,2009,1,12.15,0,0
Siskin,M,28,7,2009,0,12.19,0,0
Siskin,M,28,7,2009,0,13.44,0,0
Siskin,M,28,7,2009,0,12.03,0,0
Siskin,M,10,8,2009,1,13.18,0,0
Siskin,,28,7,2009,0,12.36,0,0
Siskin,M,28,7,2009,0,12.57,0,0
Siskin,M,28,7,2009,0,11.76,0,0
Siskin,,28,7,2009,0,11.04,0,0
Siskin,,28,7,2009,1,NA,NA,0
Siskin,M,30,7,2009,0,11.47,0,0
Siskin,M,30,7,2009,0,12.01,0,0
Siskin,,30,7,2009,0,12.9,0,0
Siskin,,30,7,2009,0,13.18,0,0
Siskin,,30,7,2009,0,12.8,0,0
Siskin,,30,7,2009,0,11.63,0,0
Siskin,F,30,7,2009,0,11.67,0,0
Siskin,M,30,7,2009,0,12.14,0,0
Siskin,F,30,7,2009,0,12.82,0,2
Siskin,,7,8,2009,0,11.56,0,0
Siskin,M,7,8,2009,0,12.46,0,0
Siskin,M,7,8,2009,0,12.02,0,0
Siskin,F,7,8,2009,0,11.38,0,0
Siskin,F,7,8,2009,0,11.83,0,0
Siskin,,7,8,2009,0,11.93,0,0
Siskin,M,7,8,2009,0,12.76,0,0
Siskin,F,7,8,2009,0,10.85,0,0
Siskin,F,18,8,2009,1,11.16,0,0
Siskin,M,7,8,2009,0,11.21,0,0
Siskin,M,7,8,2009,0,11.6,0,0
Siskin,,7,8,2009,0,12.29,0,0
Siskin,,7,8,2009,0,11.86,0,0
Siskin,F,7,8,2009,0,11.8,0,0
Siskin,,7,8,2009,0,13.11,0,0
Siskin,,7,8,2009,0,11.78,0,0
Siskin,F,7,8,2009,0,12.02,0,0
Siskin,F,10,8,2009,1,11.38,0,0
Siskin,F,7,8,2009,0,12.23,0,0
Siskin,F,7,8,2009,0,11.5,0,0
Siskin,F,7,8,2009,0,11.88,0,0
Siskin,M,7,8,2009,0,13.57,0,0
Siskin,,7,8,2009,0,11.95,0,1
Siskin,,10,8,2009,0,11.37,0,0
Siskin,F,10,8,2009,0,11.31,0,0
Siskin,,10,8,2009,0,12.92,0,0
Siskin,F,10,8,2009,0,13.11,0,0
Siskin,,10,8,2009,0,12.62,0,1
Siskin,M,10,8,2009,0,12.82,0,0
Siskin,F,18,8,2009,0,12.12,0,0
Siskin,,18,8,2009,0,12.47,0,0
Siskin,,18,8,2009,0,13.5,0,0
Siskin,,18,8,2009,0,12.81,0,0
Siskin,F,18,8,2009,0,11.83,0,0
Siskin,M,28,8,2009,0,12.86,0,0
Siskin,M,9,9,2009,1,13.05,0,0
Siskin,M,28,8,2009,0,12.07,0,0
Siskin,F,28,8,2009,0,13.04,0,0
Siskin,M,28,8,2009,0,13.13,0,1
Siskin,F,28,8,2009,0,11.98,0,0
Siskin,F,28,8,2009,0,12.6,0,0
Siskin,F,28,8,2009,0,12.57,0,0
Siskin,,28,8,2009,0,12.2,0,0
Siskin,M,28,8,2009,0,12.52,0,0
Siskin,F,28,8,2009,0,13.47,0,0
Siskin,M,28,8,2009,0,12.4,0,0
Siskin,M,28,8,2009,0,13.85,0,0
Siskin,F,28,8,2009,0,12.98,0,0
Siskin,M,28,8,2009,0,12.23,0,0
Siskin,,28,8,2009,0,11.34,0,0
Siskin,M,28,8,2009,0,13.85,0,0
Siskin,M,9,9,2009,1,13.82,0,0
Siskin,F,28,8,2009,0,12.27,0,0
Siskin,,28,8,2009,0,12.86,0,0
Siskin,F,28,8,2009,0,12.34,0,0
Siskin,,28,8,2009,0,12.22,0,0
Siskin,M,28,8,2009,0,12.09,0,0
Siskin,,28,8,2009,0,12.95,0,0
Siskin,,28,8,2009,0,12.54,0,0
Siskin,,28,8,2009,0,12.11,0,0
Siskin,F,28,8,2009,0,13.03,0,0
Siskin,,9,9,2009,0,11.91,0,0
Siskin,,9,9,2009,0,12.16,0,0
Siskin,M,9,9,2009,0,12.6,0,0
Siskin,,9,9,2009,0,11.86,0,0
Siskin,M,15,9,2009,1,11.88,0,0
Siskin,,9,9,2009,0,13.02,0,0
Siskin,F,4,11,2009,0,12.75,0,0
Siskin,M,9,9,2009,0,12.9,0,0
Siskin,M,9,9,2009,0,12.27,0,0
Siskin,F,9,9,2009,0,12.02,0,0
Siskin,M,9,9,2009,0,12.44,0,0
Siskin,M,9,9,2009,0,12.24,0,0
Siskin,F,9,9,2009,0,12.02,0,0
Siskin,F,15,9,2009,1,11.77,0,0
Siskin,F,9,9,2009,0,12.39,0,0
Siskin,F,9,9,2009,0,13.83,0,0
Siskin,F,15,9,2009,1,13.06,0,0
Siskin,F,9,9,2009,0,12.19,0,0
Siskin,M,9,9,2009,0,13.09,0,0
Siskin,M,9,9,2009,0,13.61,0,0
Siskin,M,9,9,2009,0,12.78,0,0
Siskin,M,9,9,2009,0,12.96,0,0
Siskin,,9,9,2009,0,13.04,0,0
Siskin,M,9,9,2009,0,12.71,0,0
Siskin,M,9,9,2009,0,14.72,0,0
Siskin,M,9,9,2009,0,14.03,0,0
Siskin,,9,9,2009,0,14.14,0,0
Siskin,F,9,9,2009,0,12.14,0,0
Siskin,F,9,9,2009,0,14.23,0,0
Siskin,F,9,9,2009,0,12.59,0,0
Siskin,,29,10,2009,1,13.02,0,0
Siskin,F,29,10,2009,1,13.21,0,0
Siskin,M,9,9,2009,0,12.03,0,0
Siskin,F,9,9,2009,0,13.12,0,0
Siskin,F,9,9,2009,0,14.26,0,0
Siskin,M,9,9,2009,0,13.44,0,0
Siskin,F,15,9,2009,0,12.02,0,0
Siskin,M,15,9,2009,0,14.59,0,0
Siskin,F,15,9,2009,0,12.47,0,0
Siskin,M,15,9,2009,0,13.03,0,0
Siskin,M,15,9,2009,0,11.89,0,0
